block_id,route_id,trip_headsign,service_id,shape_id,trip_id,trip_id_
a_2151050,22-121,22 ARMDALE TO EXHIBITION ,2012_05M-1205BRsa-Saturday-02,220034,6516989-2012_05M-1205BRsa-Saturday-02,6516989
b_2152844,90-114,90 WATER ST TERM'L VIA UN,2012_08A-1208BRsa-Saturday-01,900029,6528835-2012_08A-1208BRsa-Saturday-01,6528835
b_2152384,68-114,68 PORTLAND ST TO BRIDGE ,2012_08A-1208BRwd-Weekday-01,680105,6523423-2012_08A-1208BRwd-Weekday-01,6523423
a_2150441,185-121,185 HALIFAX,2012_05M-1205BRwd-Weekday-02,1850010,6511934-2012_05M-1205BRwd-Weekday-02,6511934
a_2150470,23-121,23 TIMBERLEA,2012_05M-1205BRwd-Weekday-02,230056,6511741-2012_05M-1205BRwd-Weekday-02,6511741
a_2151280,90-121,90 WATER ST TERM'L VIA UN,2012_05M-1205BRsu-Sunday-02,900029,6519423-2012_05M-1205BRsu-Sunday-02,6519423
b_2152411,14-114,14 DOWNTOWN,2012_08A-1208BRwd-Weekday-01,140095,6524135-2012_08A-1208BRwd-Weekday-01,6524135
a_2150594,34-121,34 DOWNTOWN EXPRESS TO SU,2012_05M-1205BRwd-Weekday-02,340038,6512921-2012_05M-1205BRwd-Weekday-02,6512921
b_2152333,23-114,23 TIMBERLEA,2012_08A-1208BRwd-Weekday-01,230056,6522969-2012_08A-1208BRwd-Weekday-01,6522969
a_2150986,1-121,1 SPRING GARDEN TO MUMFOR,2012_05M-1205BRsa-Saturday-02,10013,6516873-2012_05M-1205BRsa-Saturday-02,6516873
a_2151256,61-121,61 DOWNTOWN HALIFAX TO SC,2012_05M-1205BRsu-Sunday-02,610062,6518387-2012_05M-1205BRsu-Sunday-02,6518387
a_2151235,87-121,87 GLENDALE TO SACKVILLE ,2012_05M-1205BRsu-Sunday-02,870055,6518560-2012_05M-1205BRsu-Sunday-02,6518560
a_2150614,57-121,57 PORTLAND HILLS VIA POR,2012_05M-1205BRwd-Weekday-02,570065,6513681-2012_05M-1205BRwd-Weekday-02,6513681
b_2153072,60-114,60 EASTERN PASSAGE,2012_08A-1208BRsu-Sunday-01,600089,6529793-2012_08A-1208BRsu-Sunday-01,6529793
a_2150487,18-121,18 SAINT MARY'S ONLY,2012_05M-1205BRwd-Weekday-02,180056,6512269-2012_05M-1205BRwd-Weekday-02,6512269
b_2152237,185-114,185 HALIFAX,2012_08A-1208BRwd-Weekday-01,1850010,6523154-2012_08A-1208BRwd-Weekday-01,6523154
a_2150990,87-121,87 GLENDALE TO BRIDGE TER,2012_05M-1205BRsa-Saturday-02,870053,6516928-2012_05M-1205BRsa-Saturday-02,6516928
a_2150997,55-121,55 PORT WALLACE,2012_05M-1205BRsa-Saturday-02,550039,6515421-2012_05M-1205BRsa-Saturday-02,6515421
a_2150621,52-121,52 CROSSTOWN TO BURNSIDE,2012_05M-1205BRwd-Weekday-02,520262,6512972-2012_05M-1205BRwd-Weekday-02,6512972
b_2152402,59-114,59 DOWNTOWN HALIFAX TO SU,2012_08A-1208BRwd-Weekday-01,590143,6523656-2012_08A-1208BRwd-Weekday-01,6523656
b_2152352,42-114,42 DALHOUSIE,2012_08A-1208BRwd-Weekday-01,420011,6521915-2012_08A-1208BRwd-Weekday-01,6521915
b_2153081,51-114,51WINDMILL TO OCEAN BREEZ,2012_08A-1208BRsu-Sunday-01,510079,6529975-2012_08A-1208BRsu-Sunday-01,6529975
b_2152786,8-114,8 WATERFRONT TO SCOTIA SQ,2012_08A-1208BRsa-Saturday-01,80018,6528662-2012_08A-1208BRsa-Saturday-01,6528662
b_2062223,FerD-114,FERRY TO HALIFAX,2012_08A-12AferSA-Saturday-01,FerD0002,6219260-2012_08A-12AferSA-Saturday-01,6219260
a_2151005,8-121,8 WATERFRONT TO SCOTIA SQ,2012_05M-1205BRsa-Saturday-02,80018,6517399-2012_05M-1205BRsa-Saturday-02,6517399
a_2151030,9-121,9 BARRINGTON TO POINT PLE,2012_05M-1205BRsa-Saturday-02,90076,6516403-2012_05M-1205BRsa-Saturday-02,6516403
b_2153070,1-114,1 SPRING GARDEN TO MUMFOR,2012_08A-1208BRsu-Sunday-01,10031,6530504-2012_08A-1208BRsu-Sunday-01,6530504
a_2150713,64-121,64 AKERLEY,2012_05M-1205BRwd-Weekday-02,640019,6512618-2012_05M-1205BRwd-Weekday-02,6512618
a_2150638,68-121,68 PORTLAND ST TO BRIDGE ,2012_05M-1205BRwd-Weekday-02,680093,6512198-2012_05M-1205BRwd-Weekday-02,6512198
a_2151233,60-121,60 BRIDGE TERMINAL,2012_05M-1205BRsu-Sunday-02,600079,6518368-2012_05M-1205BRsu-Sunday-02,6518368
b_2152496,80-114,80 HALIFAX,2012_08A-1208BRwd-Weekday-01,800064,6524664-2012_08A-1208BRwd-Weekday-01,6524664
a_2151234,2-121,2 WEDGEWOOD VIA MAIN,2012_05M-1205BRsu-Sunday-02,20043,6518601-2012_05M-1205BRsu-Sunday-02,6518601
b_2152423,9-114,9 BARRINGTON TO MUMFORD,2012_08A-1208BRwd-Weekday-01,90079,6523037-2012_08A-1208BRwd-Weekday-01,6523037
a_2150715,66-121,66 PENHORN TO GASTON RD,2012_05M-1205BRwd-Weekday-02,660017,6513261-2012_05M-1205BRwd-Weekday-02,6513261
b_2152779,10-114,10 DALHOUSIE,2012_08A-1208BRsa-Saturday-01,100234,6527131-2012_08A-1208BRsa-Saturday-01,6527131
b_2152846,58-114,58 WOODLAWN,2012_08A-1208BRsa-Saturday-01,580060,6526974-2012_08A-1208BRsa-Saturday-01,6526974
b_2152440,60-114,60 EASTERN PASSAGE,2012_08A-1208BRwd-Weekday-01,600097,6522573-2012_08A-1208BRwd-Weekday-01,6522573
b_2152230,330-114,330 HALIFAX,2012_08A-1208BRwd-Weekday-01,3300054,6521770-2012_08A-1208BRwd-Weekday-01,6521770
b_2153044,65-114,65 CALDWELL TO ASTRAL,2012_08A-1208BRsu-Sunday-01,650012,6530462-2012_08A-1208BRsu-Sunday-01,6530462
b_2152384,90-114,90 LARRY UTECK VIA BEDFOR,2012_08A-1208BRwd-Weekday-01,900031,6525158-2012_08A-1208BRwd-Weekday-01,6525158
a_2150711,3-121,3 INGLIS & SOUTH PK VIA D,2012_05M-1205BRwd-Weekday-02,30003,6513885-2012_05M-1205BRwd-Weekday-02,6513885
b_2152213,320-114,320 AIRPORT VIA FALL RIVE,2012_08A-1208BRwd-Weekday-01,3200050,6525493-2012_08A-1208BRwd-Weekday-01,6525493
a_2151034,88-121,88 COBEQUID TERMINAL,2012_05M-1205BRsa-Saturday-02,880008,6517312-2012_05M-1205BRsa-Saturday-02,6517312
b_2152475,17-114,17 SAINT MARY'S,2012_08A-1208BRwd-Weekday-01,170022,6522425-2012_08A-1208BRwd-Weekday-01,6522425
a_2151238,1-121,1 SPRING GARDEN TO BRIDGE,2012_05M-1205BRsu-Sunday-02,10014,6519170-2012_05M-1205BRsu-Sunday-02,6519170
b_2152794,58-114,58 BRIDGE TERMINAL,2012_08A-1208BRsa-Saturday-01,580059,6526998-2012_08A-1208BRsa-Saturday-01,6526998
b_2152206,4-114,4 DOWNTOWN VIA NORTH,2012_08A-1208BRwd-Weekday-01,40027,6522139-2012_08A-1208BRwd-Weekday-01,6522139
a_2151233,51-121,51 WINDMILL TO BRIDGE TER,2012_05M-1205BRsu-Sunday-02,510061,6518644-2012_05M-1205BRsu-Sunday-02,6518644
b_2152770,80-114,80 HALIFAX,2012_08A-1208BRsa-Saturday-01,800064,6527866-2012_08A-1208BRsa-Saturday-01,6527866
a_2151049,52-121,52 CROSSTOWN TO BAYERS LA,2012_05M-1205BRsa-Saturday-02,520287,6516079-2012_05M-1205BRsa-Saturday-02,6516079
b_2152407,65-114,65 CALDWELL TO ASTRAL,2012_08A-1208BRwd-Weekday-01,650012,6524737-2012_08A-1208BRwd-Weekday-01,6524737
a_2151031,1-121,1 SPRING GARDEN TO BRIDGE,2012_05M-1205BRsa-Saturday-02,10014,6516765-2012_05M-1205BRsa-Saturday-02,6516765
b_2153050,18-114,18 UNIVERSITIES,2012_08A-1208BRsu-Sunday-01,180069,6529576-2012_08A-1208BRsu-Sunday-01,6529576
a_2151010,72-121,72 PORTLAND HILLS VIA WOO,2012_05M-1205BRsa-Saturday-02,720019,6517173-2012_05M-1205BRsa-Saturday-02,6517173
b_2152478,61-114,61 DOWNTOWN HALIFAX TO SC,2012_08A-1208BRwd-Weekday-01,610097,6524360-2012_08A-1208BRwd-Weekday-01,6524360
b_2152314,63-114,63 BRIDGE TERMINAL,2012_08A-1208BRwd-Weekday-01,630038,6523850-2012_08A-1208BRwd-Weekday-01,6523850
b_2153072,9-114,9 BARRINGTON TO TOWER RD ,2012_08A-1208BRsu-Sunday-01,90077,6530318-2012_08A-1208BRsu-Sunday-01,6530318
b_2152816,82-114,82 MILLWOOD,2012_08A-1208BRsa-Saturday-01,820080,6527694-2012_08A-1208BRsa-Saturday-01,6527694
a_2151013,4-121,4 DOWNTOWN VIA NORTH,2012_05M-1205BRsa-Saturday-02,40027,6515773-2012_05M-1205BRsa-Saturday-02,6515773
a_2150739,56-121,56 DARTMOUTH CROSSING,2012_05M-1205BRwd-Weekday-02,560024,6511678-2012_05M-1205BRwd-Weekday-02,6511678
a_2150741,53-121,53 NOTTING PARK TO HIGHFI,2012_05M-1205BRwd-Weekday-02,530053,6511521-2012_05M-1205BRwd-Weekday-02,6511521
b_2152361,57-114,57 PORTLAND HILLS VIA POR,2012_08A-1208BRwd-Weekday-01,570065,6524901-2012_08A-1208BRwd-Weekday-01,6524901
b_2062219,FerW-114,FERRY TO WOODSIDE,2012_08A-12AferWD-Weekday-01,FerW0001,6219222-2012_08A-12AferWD-Weekday-01,6219222
b_2152328,72-114,72 DARTMOUTH CROSSING VIA,2012_08A-1208BRwd-Weekday-01,720026,6524795-2012_08A-1208BRwd-Weekday-01,6524795
a_2151257,62-121,62 BRIDGE TERM'L VIA MANO,2012_05M-1205BRsu-Sunday-02,620020,6518841-2012_05M-1205BRsu-Sunday-02,6518841
a_2150692,32-121,32 COWIE HILL EXPRESS TO ,2012_05M-1205BRwd-Weekday-02,320025,6513492-2012_05M-1205BRwd-Weekday-02,6513492
a_2150746,65-121,65 CALDWELL TO PORTLAND H,2012_05M-1205BRwd-Weekday-02,650008,6513577-2012_05M-1205BRwd-Weekday-02,6513577
b_2152224,330-114,330 TANTALLON ONLY,2012_08A-1208BRwd-Weekday-01,3300044,6521767-2012_08A-1208BRwd-Weekday-01,6521767
b_2152846,51-114,51 WINDMILL TO BRIDGE TER,2012_08A-1208BRsa-Saturday-01,510042,6528695-2012_08A-1208BRsa-Saturday-01,6528695
a_2150491,52-121,52 CROSSTOWN TO BURNSIDE,2012_05M-1205BRwd-Weekday-02,520265,6512960-2012_05M-1205BRwd-Weekday-02,6512960
a_2150572,16-121,16 BRIDGE TERMINAL,2012_05M-1205BRwd-Weekday-02,160043,6512009-2012_05M-1205BRwd-Weekday-02,6512009
b_2153044,72-114,72 DARTMOUTH CROSSING VIA,2012_08A-1208BRsu-Sunday-01,720026,6530433-2012_08A-1208BRsu-Sunday-01,6530433
a_2150538,87-121,87 GLENDALE TO SACKVILLE ,2012_05M-1205BRwd-Weekday-02,870043,6510848-2012_05M-1205BRwd-Weekday-02,6510848
a_2151044,6-121,6 STONEHAVEN,2012_05M-1205BRsa-Saturday-02,60021,6516274-2012_05M-1205BRsa-Saturday-02,6516274
a_2151225,8-121,8 WATERFRONT TO PIER 21,2012_05M-1205BRsu-Sunday-02,80021,6519349-2012_05M-1205BRsu-Sunday-02,6519349
a_2151227,22-121,22 ARMDALE TO MUMFORD,2012_05M-1205BRsu-Sunday-02,220008,6519043-2012_05M-1205BRsu-Sunday-02,6519043
a_2151243,59-121,59 DOWNTOWN HALIFAX TO SU,2012_05M-1205BRsu-Sunday-02,590108,6518313-2012_05M-1205BRsu-Sunday-02,6518313
b_2153026,8-114,8 WATERFRONT TO PIER 21,2012_08A-1208BRsu-Sunday-01,80021,6530661-2012_08A-1208BRsu-Sunday-01,6530661
a_2150667,15-121,15 BAYERS RD,2012_05M-1205BRwd-Weekday-02,150028,6512060-2012_05M-1205BRwd-Weekday-02,6512060
a_2150678,55-121,55 BRIDGE TERMINAL,2012_05M-1205BRwd-Weekday-02,550038,6511842-2012_05M-1205BRwd-Weekday-02,6511842
a_2151074,10-121,10 WESTPHAL,2012_05M-1205BRsa-Saturday-02,100141,6515817-2012_05M-1205BRsa-Saturday-02,6515817
a_2150688,7-121,7 ROBIE,2012_05M-1205BRwd-Weekday-02,70028,6511107-2012_05M-1205BRwd-Weekday-02,6511107
b_2152841,10-114,10 WESTPHAL,2012_08A-1208BRsa-Saturday-01,100236,6527095-2012_08A-1208BRsa-Saturday-01,6527095
b_2153088,400-114,400 BEAVER BANK,2012_08A-1208BRsu-Sunday-01,4000017,6529186-2012_08A-1208BRsu-Sunday-01,6529186
b_2153050,21-114,21 LACEWOOD,2012_08A-1208BRsu-Sunday-01,210083,6530047-2012_08A-1208BRsu-Sunday-01,6530047
a_2151064,22-121,22 ARMDALE TO MUMFORD,2012_05M-1205BRsa-Saturday-02,220008,6517023-2012_05M-1205BRsa-Saturday-02,6517023
a_2150721,6-121,6 STONEHAVEN,2012_05M-1205BRwd-Weekday-02,60021,6511014-2012_05M-1205BRwd-Weekday-02,6511014
a_2151272,21-121,21 TIMBERLEA,2012_05M-1205BRsu-Sunday-02,210072,6518689-2012_05M-1205BRsu-Sunday-02,6518689
a_2150628,14-121,14 LEIBLIN PARK,2012_05M-1205BRwd-Weekday-02,140097,6512857-2012_05M-1205BRwd-Weekday-02,6512857
b_2152445,16-114,16 BRIDGE TERMINAL,2012_08A-1208BRwd-Weekday-01,160047,6523252-2012_08A-1208BRwd-Weekday-01,6523252
b_2152523,57-114,57 PORTLAND HILLS VIA POR,2012_08A-1208BRwd-Weekday-01,570065,6524898-2012_08A-1208BRwd-Weekday-01,6524898
b_2152503,9-114,9 BARRINGTON TO MUMFORD,2012_08A-1208BRwd-Weekday-01,90079,6522990-2012_08A-1208BRwd-Weekday-01,6522990
a_2151247,20-121,20 MUMFORD,2012_05M-1205BRsu-Sunday-02,200080,6518184-2012_05M-1205BRsu-Sunday-02,6518184
a_2150638,68-121,68 PORTLAND ST TO CHERRYB,2012_05M-1205BRwd-Weekday-02,680089,6512177-2012_05M-1205BRwd-Weekday-02,6512177
b_2153087,320-114,320 DOWNTOWN HALIFAX VIA ,2012_08A-1208BRsu-Sunday-01,3200048,6530794-2012_08A-1208BRsu-Sunday-01,6530794
a_2151219,60-121,60 EASTERN PASSAGE,2012_05M-1205BRsu-Sunday-02,600082,6518336-2012_05M-1205BRsu-Sunday-02,6518336
b_2152435,22-114,22 ARMDALE TO MUMFORD,2012_08A-1208BRwd-Weekday-01,220008,6525071-2012_08A-1208BRwd-Weekday-01,6525071
b_2152815,4-114,4 FARNHAM GATE VIA ROSEDA,2012_08A-1208BRsa-Saturday-01,40022,6527015-2012_08A-1208BRsa-Saturday-01,6527015
a_2150475,21-121,21 TIMBERLEA,2012_05M-1205BRwd-Weekday-02,210072,6512367-2012_05M-1205BRwd-Weekday-02,6512367
b_2152823,21-114,21 TIMBERLEA,2012_08A-1208BRsa-Saturday-01,210072,6527489-2012_08A-1208BRsa-Saturday-01,6527489
b_2152801,10-114,10 WESTPHAL,2012_08A-1208BRsa-Saturday-01,100236,6527142-2012_08A-1208BRsa-Saturday-01,6527142
a_2151225,8-121,8 WATERFRONT TO SCOTIA SQ,2012_05M-1205BRsu-Sunday-02,80018,6519394-2012_05M-1205BRsu-Sunday-02,6519394
b_2152842,87-114,87 GLENDALE TO SACKVILLE ,2012_08A-1208BRsa-Saturday-01,870059,6528159-2012_08A-1208BRsa-Saturday-01,6528159
b_2152364,6-114,6 STONEHAVEN,2012_08A-1208BRwd-Weekday-01,60021,6522245-2012_08A-1208BRwd-Weekday-01,6522245
a_2150750,88-121,88 BEDFORD COMMONS,2012_05M-1205BRwd-Weekday-02,880005,6513764-2012_05M-1205BRwd-Weekday-02,6513764
a_2150532,17-121,17 SAINT MARY'S,2012_05M-1205BRwd-Weekday-02,170022,6511181-2012_05M-1205BRwd-Weekday-02,6511181
a_2150637,61-121,61 PORTLAND ST TO AUBURN-,2012_05M-1205BRwd-Weekday-02,610066,6513111-2012_05M-1205BRwd-Weekday-02,6513111
b_2153037,56-114,56 PORTLAND HILLS,2012_08A-1208BRsu-Sunday-01,560023,6530129-2012_08A-1208BRsu-Sunday-01,6530129
b_2152188,s14-114,SCHOOL SPECIAL,2012_08A-1208BRwd-Weekday-01,s140009,6522685-2012_08A-1208BRwd-Weekday-01,6522685
b_2153064,68-114,68 PORTLAND ST TO CHERRYB,2012_08A-1208BRsu-Sunday-01,680107,6529340-2012_08A-1208BRsu-Sunday-01,6529340
b_2152436,8-114,8 WATERFRONT TO PIER 21,2012_08A-1208BRwd-Weekday-01,80021,6525476-2012_08A-1208BRwd-Weekday-01,6525476
b_2153026,8-114,8 WATERFRONT TO SCOTIA SQ,2012_08A-1208BRsu-Sunday-01,80018,6530699-2012_08A-1208BRsu-Sunday-01,6530699
b_2152775,80-114,80 HALIFAX,2012_08A-1208BRsa-Saturday-01,800064,6527848-2012_08A-1208BRsa-Saturday-01,6527848
a_2151020,52-121,52 CROSSTOWN TO BURNSIDE,2012_05M-1205BRsa-Saturday-02,520262,6516053-2012_05M-1205BRsa-Saturday-02,6516053
b_2152348,6-114,6 STONEHAVEN,2012_08A-1208BRwd-Weekday-01,60021,6522271-2012_08A-1208BRwd-Weekday-01,6522271
b_2153066,15-114,15 PURCELL'S COVE,2012_08A-1208BRsu-Sunday-01,150025,6529529-2012_08A-1208BRsu-Sunday-01,6529529
a_1968473,FerD-116,FERRY TO DARTMOUTH,2012_05M-12MferSA-Saturday-00,FerD0003,5808105-2012_05M-12MferSA-Saturday-00,5808105
b_2152502,65-114,65 CALDWELL TO ASTRAL,2012_08A-1208BRwd-Weekday-01,650012,6524747-2012_08A-1208BRwd-Weekday-01,6524747
a_1968472,FerD-116,FERRY TO DARTMOUTH,2012_05M-12MferWD-Weekday-00,FerD0003,5808000-2012_05M-12MferWD-Weekday-00,5808000
a_2151274,72-121,72 PORTLAND HILLS VIA WOO,2012_05M-1205BRsu-Sunday-02,720019,6519082-2012_05M-1205BRsu-Sunday-02,6519082
b_2153065,59-114,59 PORTLAND ST TO COLBY,2012_08A-1208BRsu-Sunday-01,590146,6529270-2012_08A-1208BRsu-Sunday-01,6529270
b_2152459,61-114,61 DOWNTOWN HALIFAX TO SC,2012_08A-1208BRwd-Weekday-01,610099,6524328-2012_08A-1208BRwd-Weekday-01,6524328
a_2151032,21-121,21 TIMBERLEA,2012_05M-1205BRsa-Saturday-02,210072,6516202-2012_05M-1205BRsa-Saturday-02,6516202
b_2153054,90-114,90 WATER ST TERM'L VIA UN,2012_08A-1208BRsu-Sunday-01,900029,6530758-2012_08A-1208BRsu-Sunday-01,6530758
b_2152856,62-114,62 WILDWOOD,2012_08A-1208BRsa-Saturday-01,620036,6526798-2012_08A-1208BRsa-Saturday-01,6526798
b_2152549,19-114,19 MUMFORD,2012_08A-1208BRwd-Weekday-01,190010,6523791-2012_08A-1208BRwd-Weekday-01,6523791
a_2150424,185-121,185 HALIFAX,2012_05M-1205BRwd-Weekday-02,1850009,6511884-2012_05M-1205BRwd-Weekday-02,6511884
b_2152561,18-114,18 SAINT MARY'S ONLY,2012_08A-1208BRwd-Weekday-01,180056,6523494-2012_08A-1208BRwd-Weekday-01,6523494
b_2153057,61-114,61 PORTLAND ST TO AUBURN-,2012_08A-1208BRsu-Sunday-01,610102,6529321-2012_08A-1208BRsu-Sunday-01,6529321
a_2151008,68-121,68 PORTLAND ST TO BRIDGE ,2012_05M-1205BRsa-Saturday-02,680093,6515461-2012_05M-1205BRsa-Saturday-02,6515461
a_2150701,60-121,60 BRIDGE TERMINAL,2012_05M-1205BRwd-Weekday-02,600079,6511381-2012_05M-1205BRwd-Weekday-02,6511381
b_2153027,52-114,52 CROSSTOWN TO BAYERS LA,2012_08A-1208BRsu-Sunday-01,520273,6530243-2012_08A-1208BRsu-Sunday-01,6530243
b_2152348,6-114,6 STONEHAVEN,2012_08A-1208BRwd-Weekday-01,60021,6522269-2012_08A-1208BRwd-Weekday-01,6522269
b_2152846,51-114,51WINDMILL TO OCEAN BREEZ,2012_08A-1208BRsa-Saturday-01,510079,6528703-2012_08A-1208BRsa-Saturday-01,6528703
a_2151080,320-121,320 DOWNTOWN HALIFAX VIA ,2012_05M-1205BRsa-Saturday-02,3200044,6515349-2012_05M-1205BRsa-Saturday-02,6515349
b_2153049,21-114,21 TIMBERLEA,2012_08A-1208BRsu-Sunday-01,210072,6530036-2012_08A-1208BRsu-Sunday-01,6530036
a_2150770,320-121,320 AIRPORT VIA FALL RIVE,2012_05M-1205BRwd-Weekday-02,3200047,6514289-2012_05M-1205BRwd-Weekday-02,6514289
a_2151250,52-121,52 CROSSTOWN TO ILSLEY,2012_05M-1205BRsu-Sunday-02,520269,6518949-2012_05M-1205BRsu-Sunday-02,6518949
b_2152866,320-114,320 AIRPORT VIA FALL RIVE,2012_08A-1208BRsa-Saturday-01,3200050,6528882-2012_08A-1208BRsa-Saturday-01,6528882
a_2150527,89-121,89 COBEQUID,2012_05M-1205BRwd-Weekday-02,890017,6513717-2012_05M-1205BRwd-Weekday-02,6513717
a_2150565,80-121,80 HALIFAX,2012_05M-1205BRwd-Weekday-02,800064,6513452-2012_05M-1205BRwd-Weekday-02,6513452
a_2151032,21-121,21 TIMBERLEA,2012_05M-1205BRsa-Saturday-02,210072,6516203-2012_05M-1205BRsa-Saturday-02,6516203
a_1968470,FerD-116,FERRY TO DARTMOUTH,2012_05M-12MferWD-Weekday-00,FerD0003,5807978-2012_05M-12MferWD-Weekday-00,5807978
a_2150687,58-121,58 WOODLAWN,2012_05M-1205BRwd-Weekday-02,580054,6510761-2012_05M-1205BRwd-Weekday-02,6510761
a_2150768,320-121,320 DOWNTOWN HALIFAX VIA ,2012_05M-1205BRwd-Weekday-02,3200044,6514312-2012_05M-1205BRwd-Weekday-02,6514312
a_2151036,21-121,21 TIMBERLEA,2012_05M-1205BRsa-Saturday-02,210072,6516212-2012_05M-1205BRsa-Saturday-02,6516212
b_2152491,19-114,19 GREYSTONE,2012_08A-1208BRwd-Weekday-01,190014,6523765-2012_08A-1208BRwd-Weekday-01,6523765
b_2152531,62-114,62 BRIDGE TERM'L VIA MANO,2012_08A-1208BRwd-Weekday-01,620035,6524500-2012_08A-1208BRwd-Weekday-01,6524500
b_2152539,82-114,82 MILLWOOD,2012_08A-1208BRwd-Weekday-01,820079,6523914-2012_08A-1208BRwd-Weekday-01,6523914
a_2151252,55-121,55 PORT WALLACE,2012_05M-1205BRsu-Sunday-02,550039,6518725-2012_05M-1205BRsu-Sunday-02,6518725
a_2150462,20-121,20 HERRING COVE,2012_05M-1205BRwd-Weekday-02,200082,6512098-2012_05M-1205BRwd-Weekday-02,6512098
a_2151025,10-121,10 DALHOUSIE,2012_05M-1205BRsa-Saturday-02,100253,6515831-2012_05M-1205BRsa-Saturday-02,6515831
b_2152301,16-114,16 BRIDGE TERMINAL,2012_08A-1208BRwd-Weekday-01,160047,6523251-2012_08A-1208BRwd-Weekday-01,6523251
a_2150471,81-121,81 HEMLOCK RAVINE,2012_05M-1205BRwd-Weekday-02,810019,6511419-2012_05M-1205BRwd-Weekday-02,6511419
a_2151252,55-121,55 BRIDGE TERMINAL,2012_05M-1205BRsu-Sunday-02,550038,6518727-2012_05M-1205BRsu-Sunday-02,6518727
a_2150458,68-121,68 PORTLAND ST TO CHERRYB,2012_05M-1205BRwd-Weekday-02,680090,6512162-2012_05M-1205BRwd-Weekday-02,6512162
a_2151076,90-121,90 WATER ST TERM'L VIA UN,2012_05M-1205BRsa-Saturday-02,900029,6517592-2012_05M-1205BRsa-Saturday-02,6517592
b_2152256,159-114,159 PORTLAND HILLS,2012_08A-1208BRwd-Weekday-01,1590008,6522823-2012_08A-1208BRwd-Weekday-01,6522823
b_2153072,51-114,51 WINDMILL TO BRIDGE TER,2012_08A-1208BRsu-Sunday-01,510042,6529990-2012_08A-1208BRsu-Sunday-01,6529990
b_2152774,52-114,52 CROSSTOWN TO BURNSIDE,2012_08A-1208BRsa-Saturday-01,520276,6527340-2012_08A-1208BRsa-Saturday-01,6527340
b_2152772,54-114,54 MONTEBELLO,2012_08A-1208BRsa-Saturday-01,540033,6526663-2012_08A-1208BRsa-Saturday-01,6526663
a_2151064,22-121,22 ARMDALE TO MUMFORD,2012_05M-1205BRsa-Saturday-02,220008,6517009-2012_05M-1205BRsa-Saturday-02,6517009
a_2150645,60-121,60 HERITAGE HILLS,2012_05M-1205BRwd-Weekday-02,600080,6511366-2012_05M-1205BRwd-Weekday-02,6511366
b_2152423,9-114,9 BARRINGTON TO POINT PLE,2012_08A-1208BRwd-Weekday-01,90076,6523032-2012_08A-1208BRwd-Weekday-01,6523032
a_1968470,FerD-116,FERRY TO DARTMOUTH,2012_05M-12MferWD-Weekday-00,FerD0003,5808012-2012_05M-12MferWD-Weekday-00,5808012
a_2150719,63-121,63 WOODSIDE,2012_05M-1205BRwd-Weekday-02,630033,6512558-2012_05M-1205BRwd-Weekday-02,6512558
a_2150608,83-121,83 SPRINGFIELD,2012_05M-1205BRwd-Weekday-02,830020,6512717-2012_05M-1205BRwd-Weekday-02,6512717
b_2152435,22-114,22 ARMDALE TO MUMFORD,2012_08A-1208BRwd-Weekday-01,220008,6525023-2012_08A-1208BRwd-Weekday-01,6525023
b_2152852,62-114,62 BRIDGE TERM'L VIA MANO,2012_08A-1208BRsa-Saturday-01,620035,6526820-2012_08A-1208BRsa-Saturday-01,6526820
b_2152364,90-114,90 WATER ST TERM'L VIA UN,2012_08A-1208BRwd-Weekday-01,900029,6525211-2012_08A-1208BRwd-Weekday-01,6525211
b_2153067,22-114,22 ARMDALE TO MUMFORD,2012_08A-1208BRsu-Sunday-01,220008,6530362-2012_08A-1208BRsu-Sunday-01,6530362
b_2153047,72-114,72 TO BURNSIDE BUS GARAGE,2012_08A-1208BRsu-Sunday-01,720016,6530437-2012_08A-1208BRsu-Sunday-01,6530437
b_2152778,72-114,72 DARTMOUTH CROSSING VIA,2012_08A-1208BRsa-Saturday-01,720026,6528403-2012_08A-1208BRsa-Saturday-01,6528403
a_2151238,6-121,6 STONEHAVEN,2012_05M-1205BRsu-Sunday-02,60018,6517877-2012_05M-1205BRsu-Sunday-02,6517877
a_2151078,90-121,90 LARRY UTECK VIA BEDFOR,2012_05M-1205BRsa-Saturday-02,900031,6517608-2012_05M-1205BRsa-Saturday-02,6517608
a_2151218,22-121,22 ARMDALE TO MUMFORD,2012_05M-1205BRsu-Sunday-02,220008,6519050-2012_05M-1205BRsu-Sunday-02,6519050
b_2152846,51-114,51 WINDMILL TO BRIDGE TER,2012_08A-1208BRsa-Saturday-01,510042,6528693-2012_08A-1208BRsa-Saturday-01,6528693
a_2150773,320-121,320 DOWNTOWN HALIFAX VIA ,2012_05M-1205BRwd-Weekday-02,3200044,6514327-2012_05M-1205BRwd-Weekday-02,6514327
b_2152525,1-114,1 SPRING GARDEN TO BRIDGE,2012_08A-1208BRwd-Weekday-01,10032,6525282-2012_08A-1208BRwd-Weekday-01,6525282
a_2150440,185-121,185 HALIFAX,2012_05M-1205BRwd-Weekday-02,1850009,6511863-2012_05M-1205BRwd-Weekday-02,6511863
a_2150502,52-121,52 CROSSTOWN TO BAYERS LA,2012_05M-1205BRwd-Weekday-02,520287,6512938-2012_05M-1205BRwd-Weekday-02,6512938
